event_id,rows,errors,positive,event_f1,full_f1_without_event,f1_gain_if_excluded,event_time,latitude,longitude
tan20260225t062720c28s4001|2026-02-25T06:27:20Z,256,116,128,0.4608294930875576,0.7372956036424165,0.005751979481342651,2026-02-25 06:27:20+00:00,54.54624560526657,86.29770338539339
tan20251229t042659c62s4001|2025-12-29T04:26:59Z,960,303,432,0.6773162939297125,0.7369086503002845,0.005365026139210638,2025-12-29 04:26:59+00:00,36.01265038861093,112.86716673257436
tan20251228t064335c70s4001|2025-12-28T06:43:35Z,128,73,64,0.1411764705882353,0.7363943934267763,0.0048507692657023815,2025-12-28 06:43:35+00:00,22.973480822785817,72.54491138005042
tan20250810t075114c88s4001|2025-08-10T07:51:14Z,192,71,96,0.432,0.7351770984958758,0.0036334743348018783,2025-08-10 07:51:14+00:00,39.557602578314906,57.76423350003902
tan20260126t170517c81s4001|2026-01-26T17:05:17Z,192,70,96,0.43548387096774194,0.7351057636328352,0.0035621394717613164,2026-01-26 17:05:17+00:00,25.540925087262874,-80.34515646072377
tan20251111t064957c63s4001|2025-11-11T06:49:57Z,144,61,64,0.35789473684210527,0.734978229317852,0.00343460515677807,2025-11-11 06:49:57+00:00,19.01933284503875,72.94440080409545
tan20251214t080904c51s4001|2025-12-14T08:09:04Z,672,257,336,0.7001166861143524,0.7343570458581427,0.002813421697068774,2025-12-14 08:09:04+00:00,39.47198359375503,53.75114467224736
tan20251218t053253c97s4001|2025-12-18T05:32:53Z,256,78,128,0.625,0.7337116024261398,0.002167978265065873,2025-12-18 05:32:53+00:00,27.33700410464095,95.25276062701477
tan20251230t113529c74s4001|2025-12-30T11:35:29Z,256,75,128,0.6305418719211823,0.7335484501808938,0.002004826019819883,2025-12-30 11:35:29+00:00,32.921603258071926,3.4593166879127963
tan20260304t190048c53s4001|2026-03-04T19:00:48Z,114,39,32,0.4657534246575342,0.7334170126484503,0.0018733884873763929,2026-03-04 19:00:48+00:00,36.81841188800357,-107.50879908283152
tan20260204t185310c13s4001|2026-02-04T18:53:10Z,96,38,48,0.4722222222222222,0.7333462058312415,0.001802581670167669,2026-02-04 18:53:10+00:00,31.82531320358447,-102.99322435406651
tan20260222t070009c76s4001|2026-02-22T07:00:09Z,125,40,48,0.5,0.7333333333333333,0.0017897091722594016,2026-02-22 07:00:09+00:00,23.544976005402937,72.28911619828686
tan20251230t113430c98s4001|2025-12-30T11:34:30Z,128,42,64,0.58,0.7330106485963214,0.0014670244352474882,2025-12-30 11:34:30+00:00,32.75314078380018,3.2474230535283795
tan20251019t185503c73s4001|2025-10-19T18:55:03Z,71,31,32,0.4745762711864407,0.73300549609488,0.0014618719338060915,2025-10-19 18:55:03+00:00,36.893520575629225,-107.41854044647037
tan20251202t051643c84s4001|2025-12-02T05:16:43Z,96,31,48,0.5230769230769231,0.7328509406657019,0.0013073165046280089,2025-12-02 05:16:43+00:00,27.303303067718186,95.16982966348581
tan20250909t080902c64s4001|2025-09-09T08:09:02Z,80,31,32,0.5373134328358209,0.7327993824182186,0.0012557582571447456,2025-09-09 08:09:02+00:00,39.33367616786103,54.13435164365784
tan20250911t064902c24s4001|2025-09-11T06:49:02Z,32,17,16,0.0,0.7327379237491597,0.001194299588085812,2025-09-11 06:49:02+00:00,40.87632420766769,71.58691559684888
tan20260129t152500c37s4001|2026-01-29T15:25:00Z,32,17,16,0.0,0.7327379237491597,0.001194299588085812,2026-01-29 15:25:00+00:00,-45.73309548264446,-67.7881116053472
tan20251110t182038c80s4001|2025-11-10T18:20:38Z,64,23,32,0.43902439024390244,0.732698046010203,0.0011544218491291725,2025-11-10 18:20:38+00:00,28.176483791885126,-99.21785934865004
tan20251202t174555c37s4001|2025-12-02T17:45:55Z,32,16,16,0.0,0.7326675628961014,0.0011239387350274743,2025-12-02 17:45:55+00:00,18.07455873623651,-93.0436521435826
