id,plume_id,mask_pixels,swir_nd_true_contrast,swir_nd_shifted_contrast,b11_true_contrast,b11_shifted_contrast,b12_true_contrast,b12_shifted_contrast,visible_true_contrast,visible_shifted_contrast
91122,ang20171016t203319-C,1081,-0.43042762891487685,-0.7063662658529031,0.47869906644697885,-0.2008821021395648,0.4848283205815833,-0.01295215540621287,0.3698465741243596,-0.2625809086226866
139397,emi20230629t092056p06008-A,16033,-0.15612498534220273,-0.3843325291650471,0.6399984285434906,0.5562699896020507,0.6331078617707476,0.5789370758854954,0.8928591532774445,0.724285125766231
135184,emi20230616t211419p14028-D,15653,-0.5127181209205999,-0.3306358384625466,1.8003919433909172,-0.5012704769047388,1.6692744194826412,-0.3962036274929927,2.739880047993563,-0.4263286876709043
16729,GAO20201115t202811p0000-1,5442,-0.033709275100683916,0.3475748983024529,0.05093810824561853,-0.04521270683293491,0.07891358904796818,-0.37198425755358444,0.6338752507126091,-0.3280113340791068
66157,GAO20240509t183050p0000-G,1742,0.5945153496914122,-0.2719391581828903,0.5873777743990912,-0.3870306887589069,0.36656324779176064,-0.35013676965008916,0.6492974431813447,-0.27985903619401786
8808,GAO20200714t180642p0000-G,6711,-0.4352272722065566,0.2881301174099593,0.07151228873633644,-0.5370789067042318,0.16343021214539086,-0.5125648418387178,-0.11856355617824407,-0.6333486028519035
134974,emi20230616t211419p14028-A,50127,,,,,,,,
222812,tan20250302t072733c00s4001-C,2947,-0.20967844321928417,0.2741777682208498,0.16604505654545712,-0.07388281770383695,0.22028270813299863,-0.1783223671704407,-1.2555671274474398,-0.044090192262798804
65604,GAO20240509t173540p0000-I,1459,-0.12802091611598762,-0.42680353074839794,-0.3010933204756202,0.3351411553492925,-0.31470701431944775,0.3761124190384246,-0.1636391512320086,0.579781373673428
129414,emi20230422t091110p06019-A,32723,0.1847313210974919,0.24673146065687276,-0.19330879202185844,-0.2283307331387458,-0.2110194769737522,-0.2435946020690047,-0.023838182804217973,-0.07511050995116898
90965,ang20171016t202039-B,2589,1.2649787897019873,0.39974106163541767,-0.49192155065719195,-0.38864609099202585,-0.7018425713481683,-0.4157569259504941,-0.8718206135502006,-0.4063113888356043
212834,tan20241111t103920c00s4001-O,8672,-0.49952692413530403,-0.17682907991831592,-0.2177211962666071,0.21481555219427456,0.05762908612843382,0.27244154041505825,-0.4443424422691826,0.11474680796393355
231502,tan20250427t060138c00s4001-H,18143,0.938946642234022,-0.22564703405694317,-0.07122451462177466,-0.24216233145461524,-0.33276802340487904,-0.15973342465114346,-0.45884701960965785,-0.33757241420713474
140507,emi20230731t191834p13015-D,14723,0.1985525026977591,-0.41526281123457487,0.5016392322653711,-0.07872818553369706,0.27571254279117424,0.14294767257128385,1.5662161122458749,-0.2559425234834349
249799,tan20250727t184326c46s4001-F,6090,-0.8622995297444109,0.5409085845643437,-0.014086766030254128,-0.10698050829519916,0.4672852184068782,-0.31847852241021923,-0.5493335206491147,-0.21152577745374468
207410,emi20250613t205432p13032-B,20436,2.9197494480316752,-0.7332018609559786,-0.01594273857572525,0.21817572387347786,-1.0451667579867823,0.36716886954034644,2.088848379803965,-0.21241284817672473
11032,GAO20200719t170604p0000-D,3996,1.2173419084748427,0.2229990673319335,0.5988948751191006,0.05488972295925797,-0.03797629403661078,-0.08356096965335905,0.9881749086181655,-0.16406155039061981
7344,GAO20200714t162941p0000-A,12303,-0.2926540851927179,0.7019943768681098,0.43746886123357964,-0.4027129226196739,0.3962576867169794,-0.5455438290338834,0.501919524491882,-0.3101248928540655
9357,GAO20200714t183318p0000-D,5904,0.6462571111559146,-0.3403182621917254,0.7797884232776342,0.16133899035785898,0.31130937238268064,0.2795312199149131,0.9210680767096512,-0.058635864786845106
2873,GAO20191023t164940p0000-F,2819,-0.07571152351817843,-0.0936354091010769,0.09926593256762482,-0.347063636753366,0.10660543017357928,-0.33008772600422265,0.07592524202066926,-0.3370396306806752
249647,tan20250727t074928c08s4001-A,8661,-0.5261275072480134,0.2211055029198943,-0.21490399136081845,0.06059784926235079,-0.11875196671610028,0.0246537198707158,-0.10161488621048954,0.017079946999977013
4971,GAO20191026t152429p0000-C,1873,0.06993177229474772,0.4855885357421987,1.4239641836392563,-0.7378090537879852,1.226628085645287,-0.7413093551076242,2.2551231745929656,-0.7164778068233221
73630,GAO20240514t165911p0000-R,2750,-0.6834699850559456,-0.6173189116954358,0.37248151934025364,-0.066477280721883,0.42986768775045914,0.04062699075130234,0.29819839002397497,-0.2953757371521093
71877,GAO20240514t154756p0000-I,3604,1.3836671536731369,-0.37409875572905005,0.9768654813507653,0.17383045753688903,0.8477366094109903,0.2684739644512171,1.2812677568128548,-0.2842435635901022
84356,ang20161006t175913-A,1370,0.0970544449218599,0.3635673375847233,-0.7211198869946749,-0.42027489379425037,-0.6185229739384684,-0.460014833843731,-0.7446786235639616,-0.3096886370907051
247983,tan20250722t080219c07s4001-F,39072,1.0266882305352152,-0.6563185711318292,-2.825500598706782,0.6105065248964995,-2.670717211142674,0.6613822031090253,-1.146217695654671,0.5092331775705472
251178,tan20250730t181831c58s4001-L,7867,-0.021869818635508527,0.3398019616267863,0.2349610352102145,-0.7355609941445984,0.24087213772647065,-0.6897993811658647,0.24383842368779288,-0.6548644005414203
116237,av320250110t192256-A,1909,-1.2747593012045684,-1.5256899348978767,0.23986490888522088,-0.07568427323992637,0.7708721404976243,0.44299609827935826,1.548914531664967,0.8878667338094732
15508,GAO20200807t174450p0000-B,1513,-0.7116767028052795,-0.7629948867333282,0.49823676694073693,0.5773045620331517,0.6561699904334641,0.6586962585968076,0.17280155843404219,0.4649284878262009
111210,ang20220630t194620-A,10051,-0.09450642049795141,-0.48309293345262955,0.3980746509937467,0.5625648462212399,0.20796107519149862,0.5059828123721939,0.038451843173231935,0.5783221069414292
238995,tan20250530t182140c48s4001-D,19596,0.4264352533818226,-0.36209518709545124,0.3134829213134551,-0.2632734751965724,0.2134333175625693,-0.14445197768963838,-0.028201914368775637,0.13930240141832262
9831,GAO20200719t150529p0000-C,1309,0.8737411747157915,0.4446036571198716,-0.4049968804107127,0.202406156222931,-0.4944367896250188,-0.05433473018197751,-0.08175784787674205,0.35203651641259054
62187,GAO20230925t170338p0000-A,684,-0.03662350588798441,0.5899266114343357,0.05015737545649463,0.17988394112195963,0.028778708308429178,-0.34951926414080065,-0.002108634090798805,-0.29480566731882246
78696,GAO20240611t202024p0000-H,1353,-0.21147676805175203,-0.3660254972555302,0.13275752395532095,-0.17877177926326623,0.17376439391472162,0.0009211387641962931,0.3627763812540634,0.09726911293527955
1591,GAO20191023t145412p0000-B,2925,-0.47146759412468114,-0.7353102129516325,0.4446533605545137,0.9438171142858127,0.49150309257282293,0.9136664668207384,0.5301887962541734,0.8673232844193527
244196,tan20250630t151425c52s4001-C,4359,0.6606507009467878,-0.24369185804951393,0.8424524989200752,0.30950706274813355,0.7615870432902435,0.3841959522773028,-0.15798906768316126,-0.15468089998712983
209863,tan20240926t170225c00s4001-B,12663,-0.15047197820893157,0.16189446874545776,0.6572003770515563,0.2729023223498123,0.7309902444586805,0.21106728180854076,1.0168325343675622,0.022087016924069967
159704,emi20240127t195904p13008-C,16296,0.11307604215374728,0.2708351349606173,0.6147673296173982,0.27652939062991994,0.38927006519556767,0.16836625929736343,0.8401527854053574,0.3095631733215297
227609,tan20250409t065938c00s4001-A,10891,-0.07924488562062305,-0.6454942664203795,0.013328310355180449,-0.4997591047012866,0.05009015756316482,-0.1898629099905136,-0.011405182780426336,0.3908127593694563
111714,ang20220903t184312-F,31217,-1.7695126082954975,0.4980389991135761,0.7706551353029472,-0.14416312173152757,1.0559710628813777,-0.2638042130850479,0.18209263642935078,0.29222714587808746
111324,ang20220630t195902-A,2547,-0.374303696531138,-0.3423544685093497,0.49250907482519557,0.3272849863301998,0.47123942427978144,0.2972719444504073,0.555429240710751,0.27668584251100065
70732,GAO20240514t152310p0000-G,2535,-0.04138893181164782,-0.4946128851219955,0.24515504462503607,-0.7130385896935494,0.24445892679575304,-0.613005407143691,0.2413759087068804,-0.4242980606759894
151849,emi20231022t083808p06013-A,28107,-0.010329745649884594,-0.23565082376737642,-0.29936919589725225,0.07542609744886623,-0.19844009285898576,0.1475308028659994,0.1439758466218976,0.19675833274461427
