plume_id,timepoint,raw_path,size,read_ok,bands,height,width,dtype,crs,center_nonzero_bands,center_max,error
GAO20240513t181158p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-C/s2_year.tif,1328267,True,12,514,602,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-D/s2_year.tif,914664,True,12,514,602,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-F/s2_year.tif,2193984,True,12,514,603,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-G,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-G/s2_year.tif,627485,True,12,513,604,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-H,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-H/s2_year.tif,1118700,True,12,514,603,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-I,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-I/s2_year.tif,1404212,True,12,514,604,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-J,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-J/s2_year.tif,1916514,True,12,514,603,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-K,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-K/s2_year.tif,1530756,True,12,514,601,uint16,EPSG:4326,0,0,
GAO20240513t181158p0000-L,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t181158p0000-L/s2_year.tif,1199345,True,12,514,604,uint16,EPSG:4326,0,0,
GAO20240513t182140p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-A/s2_year.tif,7848980,True,12,514,602,uint16,EPSG:4326,12,4543,
GAO20240513t182140p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-B/s2_year.tif,7812317,True,12,514,603,uint16,EPSG:4326,12,4374,
GAO20240513t182140p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-C/s2_year.tif,7810943,True,12,514,603,uint16,EPSG:4326,12,5192,
GAO20240513t182140p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-D/s2_year.tif,7788013,True,12,513,603,uint16,EPSG:4326,12,4381,
GAO20240513t182140p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-E/s2_year.tif,7886359,True,12,514,604,uint16,EPSG:4326,12,5577,
GAO20240513t182140p0000-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-F/s2_year.tif,7909553,True,12,513,603,uint16,EPSG:4326,12,5271,
GAO20240513t182140p0000-I,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-I/s2_year.tif,7818949,True,12,513,603,uint16,EPSG:4326,12,4539,
GAO20240513t182140p0000-J,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-J/s2_year.tif,7802454,True,12,514,603,uint16,EPSG:4326,12,5127,
GAO20240513t182140p0000-K,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240513t182140p0000-K/s2_year.tif,7904209,True,12,514,604,uint16,EPSG:4326,12,4799,
GAO20240606t192205p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t192205p0000-A/s2_year.tif,8123145,True,12,514,646,uint16,EPSG:4326,12,3077,
GAO20240606t194441p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t194441p0000-A/s2_year.tif,8041572,True,12,513,637,uint16,EPSG:4326,12,3049,
GAO20240606t194441p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t194441p0000-E/s2_year.tif,8028478,True,12,513,636,uint16,EPSG:4326,12,4052,
GAO20240606t194901p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t194901p0000-B/s2_year.tif,8060256,True,12,514,637,uint16,EPSG:4326,12,2840,
GAO20240606t201055p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t201055p0000-A/s2_year.tif,8123145,True,12,514,646,uint16,EPSG:4326,12,3077,
GAO20240606t201055p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t201055p0000-C/s2_year.tif,8180462,True,12,514,645,uint16,EPSG:4326,12,3766,
GAO20240606t201055p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t201055p0000-D/s2_year.tif,8197023,True,12,514,646,uint16,EPSG:4326,12,4238,
GAO20240606t201910p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t201910p0000-A/s2_year.tif,7142498,True,12,514,646,uint16,EPSG:4326,12,3909,
GAO20240606t201910p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t201910p0000-E/s2_year.tif,6961546,True,12,514,647,uint16,EPSG:4326,12,4091,
GAO20240606t202820p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t202820p0000-A/s2_year.tif,8062658,True,12,513,648,uint16,EPSG:4326,12,2928,
GAO20240606t203230p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t203230p0000-A/s2_year.tif,8341585,True,12,514,648,uint16,EPSG:4326,12,4319,
GAO20240606t204230p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t204230p0000-A/s2_year.tif,8189660,True,12,513,652,uint16,EPSG:4326,12,3245,
GAO20240606t204230p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t204230p0000-C/s2_year.tif,8187201,True,12,513,652,uint16,EPSG:4326,12,3702,
GAO20240606t204230p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t204230p0000-D/s2_year.tif,8216701,True,12,514,652,uint16,EPSG:4326,12,3164,
GAO20240606t205036p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t205036p0000-B/s2_year.tif,8139772,True,12,514,653,uint16,EPSG:4326,12,3339,
GAO20240606t205036p0000-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t205036p0000-F/s2_year.tif,8154059,True,12,513,653,uint16,EPSG:4326,12,3655,
GAO20240606t210200p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240606t210200p0000-A/s2_year.tif,4974115,True,12,514,655,uint16,EPSG:4326,12,4660,
GAO20240608t191030p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191030p0000-A/s2_year.tif,8206998,True,12,514,632,uint16,EPSG:4326,12,3900,
GAO20240608t191030p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191030p0000-B/s2_year.tif,8123673,True,12,514,632,uint16,EPSG:4326,12,2304,
GAO20240608t191030p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191030p0000-C/s2_year.tif,6338002,True,12,514,632,uint16,EPSG:4326,12,3387,
GAO20240608t191030p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191030p0000-D/s2_year.tif,6106149,True,12,514,632,uint16,EPSG:4326,12,3261,
GAO20240608t191030p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191030p0000-E/s2_year.tif,6028856,True,12,513,632,uint16,EPSG:4326,12,1729,
GAO20240608t191030p0000-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191030p0000-F/s2_year.tif,8081821,True,12,514,632,uint16,EPSG:4326,12,4455,
GAO20240608t191715p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191715p0000-B/s2_year.tif,8081953,True,12,514,632,uint16,EPSG:4326,12,1220,
GAO20240608t191715p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191715p0000-C/s2_year.tif,6111462,True,12,514,631,uint16,EPSG:4326,12,3200,
GAO20240608t191715p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191715p0000-E/s2_year.tif,7348841,True,12,514,631,uint16,EPSG:4326,12,2682,
GAO20240608t191715p0000-G,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t191715p0000-G/s2_year.tif,8142587,True,12,514,631,uint16,EPSG:4326,12,4319,
GAO20240608t192515p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t192515p0000-A/s2_year.tif,8163273,True,12,514,632,uint16,EPSG:4326,12,3016,
GAO20240608t192515p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t192515p0000-C/s2_year.tif,8096604,True,12,514,632,uint16,EPSG:4326,12,4092,
GAO20240608t192515p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t192515p0000-D/s2_year.tif,7796030,True,12,514,632,uint16,EPSG:4326,12,4469,
GAO20240608t192515p0000-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t192515p0000-F/s2_year.tif,8197404,True,12,514,633,uint16,EPSG:4326,12,1950,
GAO20240608t192515p0000-G,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t192515p0000-G/s2_year.tif,8101558,True,12,514,632,uint16,EPSG:4326,12,5010,
GAO20240608t193305p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t193305p0000-B/s2_year.tif,8157462,True,12,514,632,uint16,EPSG:4326,12,4448,
GAO20240608t193305p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t193305p0000-C/s2_year.tif,8107360,True,12,514,632,uint16,EPSG:4326,12,3190,
GAO20240608t194116p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t194116p0000-A/s2_year.tif,8079892,True,12,513,631,uint16,EPSG:4326,12,3311,
GAO20240608t194116p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t194116p0000-B/s2_year.tif,8143314,True,12,514,632,uint16,EPSG:4326,12,3423,
GAO20240608t194850p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t194850p0000-A/s2_year.tif,8089734,True,12,514,632,uint16,EPSG:4326,12,3848,
GAO20240608t194850p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t194850p0000-B/s2_year.tif,8167400,True,12,513,633,uint16,EPSG:4326,12,2633,
GAO20240608t194850p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t194850p0000-C/s2_year.tif,8215276,True,12,513,633,uint16,EPSG:4326,12,2862,
GAO20240608t195800p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t195800p0000-B/s2_year.tif,8163504,True,12,514,633,uint16,EPSG:4326,12,3931,
GAO20240608t195800p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t195800p0000-D/s2_year.tif,8123218,True,12,514,632,uint16,EPSG:4326,12,3039,
GAO20240608t195800p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t195800p0000-E/s2_year.tif,8104015,True,12,513,632,uint16,EPSG:4326,12,3740,
GAO20240608t195800p0000-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t195800p0000-F/s2_year.tif,8099203,True,12,513,632,uint16,EPSG:4326,12,3531,
GAO20240608t200205p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t200205p0000-B/s2_year.tif,8074160,True,12,513,632,uint16,EPSG:4326,12,3502,
GAO20240608t200205p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t200205p0000-C/s2_year.tif,6207487,True,12,514,632,uint16,EPSG:4326,12,1679,
GAO20240608t201251p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t201251p0000-A/s2_year.tif,8171213,True,12,514,634,uint16,EPSG:4326,12,2759,
GAO20240608t201700p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t201700p0000-A/s2_year.tif,8143796,True,12,513,634,uint16,EPSG:4326,12,3746,
GAO20240608t201700p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t201700p0000-B/s2_year.tif,8145013,True,12,514,634,uint16,EPSG:4326,12,3518,
GAO20240608t201700p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t201700p0000-E/s2_year.tif,8163973,True,12,514,634,uint16,EPSG:4326,12,4591,
GAO20240608t210355p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t210355p0000-B/s2_year.tif,8081374,True,12,513,626,uint16,EPSG:4326,12,4911,
GAO20240608t211055p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t211055p0000-A/s2_year.tif,4266232,True,12,514,624,uint16,EPSG:4326,12,4690,
GAO20240608t211055p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t211055p0000-B/s2_year.tif,4079633,True,12,513,625,uint16,EPSG:4326,12,1801,
GAO20240608t211605p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t211605p0000-A/s2_year.tif,5847094,True,12,513,625,uint16,EPSG:4326,12,2576,
GAO20240608t212045p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212045p0000-A/s2_year.tif,8210771,True,12,514,625,uint16,EPSG:4326,12,5049,
GAO20240608t212045p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212045p0000-B/s2_year.tif,6104671,True,12,514,625,uint16,EPSG:4326,12,3576,
GAO20240608t212045p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212045p0000-C/s2_year.tif,8060908,True,12,514,624,uint16,EPSG:4326,12,4214,
GAO20240608t212045p0000-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212045p0000-D/s2_year.tif,7663110,True,12,514,624,uint16,EPSG:4326,12,3757,
GAO20240608t212045p0000-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212045p0000-E/s2_year.tif,8174022,True,12,514,624,uint16,EPSG:4326,12,4777,
GAO20240608t212605p0000-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212605p0000-A/s2_year.tif,8126278,True,12,514,625,uint16,EPSG:4326,12,5207,
GAO20240608t212605p0000-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212605p0000-B/s2_year.tif,8134734,True,12,514,625,uint16,EPSG:4326,12,5361,
GAO20240608t212605p0000-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/GAO20240608t212605p0000-C/s2_year.tif,5922830,True,12,513,625,uint16,EPSG:4326,12,4235,
ang20160925t201200-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20160925t201200-A/s2_year.tif,7870594,True,12,513,619,uint16,EPSG:4326,12,2727,
ang20160925t201200-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20160925t201200-C/s2_year.tif,7867989,True,12,514,619,uint16,EPSG:4326,12,3381,
ang20161008t202359-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-A/s2_year.tif,8015768,True,12,514,627,uint16,EPSG:4326,12,4627,
ang20161008t202359-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-B/s2_year.tif,8030722,True,12,514,627,uint16,EPSG:4326,12,5121,
ang20161008t202359-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-C/s2_year.tif,8031250,True,12,514,627,uint16,EPSG:4326,12,4632,
ang20161008t202359-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-D/s2_year.tif,7988123,True,12,514,627,uint16,EPSG:4326,12,4951,
ang20161008t202359-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-E/s2_year.tif,7878851,True,12,514,627,uint16,EPSG:4326,12,4450,
ang20161008t202359-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-F/s2_year.tif,7940431,True,12,514,627,uint16,EPSG:4326,12,4623,
ang20161008t202359-G,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-G/s2_year.tif,7935317,True,12,514,627,uint16,EPSG:4326,12,5201,
ang20161008t202359-H,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-H/s2_year.tif,7879522,True,12,514,627,uint16,EPSG:4326,12,4578,
ang20161008t202359-I,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-I/s2_year.tif,8005159,True,12,514,626,uint16,EPSG:4326,12,4524,
ang20161008t202359-J,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-J/s2_year.tif,7991991,True,12,514,627,uint16,EPSG:4326,12,5125,
ang20161008t202359-K,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-K/s2_year.tif,7944825,True,12,514,627,uint16,EPSG:4326,12,5087,
ang20161008t202359-L,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-L/s2_year.tif,7867060,True,12,514,627,uint16,EPSG:4326,12,4944,
ang20161008t202359-M,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-M/s2_year.tif,7455918,True,12,514,627,uint16,EPSG:4326,12,5024,
ang20161008t202359-N,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t202359-N/s2_year.tif,7996988,True,12,513,627,uint16,EPSG:4326,12,5251,
ang20161008t203001-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t203001-A/s2_year.tif,7959732,True,12,513,626,uint16,EPSG:4326,12,4205,
ang20161008t203001-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t203001-B/s2_year.tif,7987222,True,12,513,626,uint16,EPSG:4326,12,4688,
ang20161008t203001-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t203001-C/s2_year.tif,7970515,True,12,514,627,uint16,EPSG:4326,12,4313,
ang20161008t203001-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t203001-D/s2_year.tif,7952591,True,12,513,626,uint16,EPSG:4326,12,4206,
ang20161008t204039-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-A/s2_year.tif,8015768,True,12,514,627,uint16,EPSG:4326,12,4627,
ang20161008t204039-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-B/s2_year.tif,7944825,True,12,514,627,uint16,EPSG:4326,12,5087,
ang20161008t204039-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-C/s2_year.tif,7988123,True,12,514,627,uint16,EPSG:4326,12,4951,
ang20161008t204039-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-D/s2_year.tif,8002199,True,12,514,626,uint16,EPSG:4326,12,4802,
ang20161008t204039-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-E/s2_year.tif,8012380,True,12,514,627,uint16,EPSG:4326,12,5251,
ang20161008t204039-F,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-F/s2_year.tif,8005685,True,12,514,626,uint16,EPSG:4326,12,4943,
ang20161008t204039-G,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-G/s2_year.tif,7931393,True,12,514,627,uint16,EPSG:4326,12,5205,
ang20161008t204039-H,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-H/s2_year.tif,8018047,True,12,514,627,uint16,EPSG:4326,12,4524,
ang20161008t204039-I,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-I/s2_year.tif,7991991,True,12,514,627,uint16,EPSG:4326,12,5125,
ang20161008t204039-J,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-J/s2_year.tif,7867060,True,12,514,627,uint16,EPSG:4326,12,4944,
ang20161008t204039-K,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-K/s2_year.tif,7455918,True,12,514,627,uint16,EPSG:4326,12,5024,
ang20161008t204039-L,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204039-L/s2_year.tif,7928463,True,12,514,627,uint16,EPSG:4326,12,4823,
ang20161008t204651-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204651-A/s2_year.tif,7974729,True,12,513,627,uint16,EPSG:4326,12,4471,
ang20161008t204651-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204651-B/s2_year.tif,8015905,True,12,514,627,uint16,EPSG:4326,12,4952,
ang20161008t204651-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204651-C/s2_year.tif,7985918,True,12,514,627,uint16,EPSG:4326,12,4738,
ang20161008t204651-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204651-D/s2_year.tif,7978219,True,12,514,627,uint16,EPSG:4326,12,3816,
ang20161008t204651-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t204651-E/s2_year.tif,7966257,True,12,514,626,uint16,EPSG:4326,12,4334,
ang20161008t205502-H,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t205502-H/s2_year.tif,8005159,True,12,514,626,uint16,EPSG:4326,12,4524,
ang20161008t205502-L,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t205502-L/s2_year.tif,7455918,True,12,514,627,uint16,EPSG:4326,12,5024,
ang20161008t210116-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210116-A/s2_year.tif,7986574,True,12,514,627,uint16,EPSG:4326,12,4310,
ang20161008t210116-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210116-B/s2_year.tif,8002171,True,12,514,626,uint16,EPSG:4326,12,4573,
ang20161008t210116-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210116-C/s2_year.tif,7970515,True,12,514,627,uint16,EPSG:4326,12,4313,
ang20161008t210604-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210604-A/s2_year.tif,7986574,True,12,514,627,uint16,EPSG:4326,12,4310,
ang20161008t210604-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210604-B/s2_year.tif,8002171,True,12,514,626,uint16,EPSG:4326,12,4573,
ang20161008t210604-C,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210604-C/s2_year.tif,8000252,True,12,514,627,uint16,EPSG:4326,12,4968,
ang20161008t210604-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210604-D/s2_year.tif,7947721,True,12,514,626,uint16,EPSG:4326,12,3964,
ang20161008t210604-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t210604-E/s2_year.tif,7970515,True,12,514,627,uint16,EPSG:4326,12,4313,
ang20161008t211115-A,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-A/s2_year.tif,7985602,True,12,514,627,uint16,EPSG:4326,12,4968,
ang20161008t211115-B,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-B/s2_year.tif,7984898,True,12,514,627,uint16,EPSG:4326,12,4782,
ang20161008t211115-D,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-D/s2_year.tif,8012380,True,12,514,627,uint16,EPSG:4326,12,5251,
ang20161008t211115-E,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-E/s2_year.tif,7931393,True,12,514,627,uint16,EPSG:4326,12,5205,
ang20161008t211115-H,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-H/s2_year.tif,8005159,True,12,514,626,uint16,EPSG:4326,12,4524,
ang20161008t211115-I,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-I/s2_year.tif,7966718,True,12,513,626,uint16,EPSG:4326,12,5207,
ang20161008t211115-J,year,/mnt/engg-niulab/yuyao/sensors_raw_data/S2_GEE_6time/year/ang20161008t211115-J/s2_year.tif,7944825,True,12,514,627,uint16,EPSG:4326,12,5087,
