id,plume_id,label,dx_anchor_px,dy_anchor_px,anchor_radius_sq,old_t0_path,new_t0_path,legacy_shape,new_gee_shape,grid_size,shift_y_to_apply_new_px,shift_x_to_apply_new_px,subpixel_shift_y_to_apply_new_px,subpixel_shift_x_to_apply_new_px,subpixel_shift_magnitude_px,subpixel_shift_magnitude_m,search_peak_correlation,before_valid_fraction,before_mae_dn,before_rmse_dn,before_mae_robust_z,before_rmse_robust_z,before_median_band_correlation,before_median_affine_nrmse,after_valid_fraction,after_mae_dn,after_rmse_dn,after_mae_robust_z,after_rmse_robust_z,after_median_band_correlation,after_median_affine_nrmse,mae_dn_ratio_after_before,rmse_robust_z_ratio_after_before
1651,GAO20191023t145412p0000-C,1,-4,-4,32,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001651/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001651/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.8542084416692992,-1.2341758914173369,1.5009537610382506,15.009537610382505,0.35802176893174753,1.0,171.48269653320312,295.3326110839844,0.9977861642837524,1.7336761951446533,0.6441374100044369,0.7649097966641399,1.0,145.4923858642578,263.4927062988281,0.8563933372497559,1.5553102493286133,0.7231227741480167,0.6907195186966095,0.848437707160075,0.8971169204978571
1608,GAO20191023t145412p0000-D,1,-6,6,72,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001608/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001608/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.08086484796609662,-0.9048376289802122,0.9084438664304538,9.084438664304539,0.5617985335797735,1.0,166.51295471191406,306.75042724609375,0.5777155160903931,1.1898078918457031,0.8514756540116503,0.524394136719159,1.0,178.57012939453125,297.88653564453125,0.5971971154212952,1.0465482473373413,0.8742843480612339,0.4854141311654863,1.0724098296344415,0.8795943063664432
1627,GAO20191023t145412p0000-E,1,-2,2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001627/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001627/s2_0.tif,12x224x224,12x36x36,36,0,2,-0.14680095891112768,1.7712762146055268,1.7773491356411972,17.773491356411974,0.4910962271248286,1.0,214.68109130859375,437.72320556640625,1.0647728443145752,2.276421546936035,0.7010076615280403,0.7131537411238816,1.0,210.95156860351562,412.9964904785156,1.0469907522201538,2.1679704189300537,0.6937520964062895,0.7202138770753295,0.9826276143728135,0.9523589432932789
1609,GAO20191023t145412p0000-F,1,3,-2,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001609/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001609/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-1.0104167399382111,-1.8177325952275962,2.079685980166288,20.796859801662883,0.5992028040895392,1.0,154.84336853027344,262.5603332519531,1.1381893157958984,2.0295989513397217,0.6626550317307308,0.7489247685328239,1.0,91.15650939941406,152.77008056640625,0.6947618722915649,1.249995231628418,0.8988912711611761,0.4381717501508333,0.5887014101065106,0.6158828722311402
1765,GAO20191023t145412p0000-G,1,2,-3,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001765/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001765/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.943601591129641,-0.2532836704006871,0.9770038794570032,9.770038794570032,0.5808233726808919,1.0,195.2196502685547,325.4476623535156,0.8301987051963806,1.4296494722366333,0.7683627199487439,0.6400146331084685,1.0,142.25108337402344,257.0888671875,0.6237412095069885,1.141363263130188,0.8507139959790408,0.5256288586496872,0.728671950689058,0.7983518235029792
1829,GAO20191023t145412p0000-H,1,-2,0,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001829/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001829/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.07441429541277188,-0.05717107096343774,0.09384038958191572,0.9384038958191572,0.5142004627825839,1.0,77.12931060791016,129.4929656982422,0.7196893095970154,1.3499362468719482,0.7337371170944004,0.6794334720912696,1.0,77.12931060791016,129.4929656982422,0.7196893095970154,1.3499362468719482,0.7337371170944004,0.6794334720912696,1.0,1.0
1856,GAO20191023t145412p0000-I,1,3,8,73,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001856/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001856/s2_0.tif,12x224x224,12x36x36,36,0,1,-0.059068790904967645,0.6187887624022261,0.6216016847903917,6.216016847903917,0.6870676131769757,1.0,113.60482788085938,216.6695556640625,0.6723668575286865,1.4652330875396729,0.9340151581082543,0.3572333752940974,1.0,110.79341888427734,200.3131561279297,0.6448042392730713,1.2438766956329346,0.9383563948672697,0.345669316271636,0.9752527331010049,0.8489275230069873
1854,GAO20191023t151100p0000-A,1,6,-7,85,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001854/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001854/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.22468781429665205,-0.07630432691836872,0.23729088520183847,2.3729088520183845,0.5330638837380854,1.0,180.26820373535156,348.7947998046875,0.7510754466056824,1.6050989627838135,0.8246669103814882,0.5656186762491577,1.0,180.26820373535156,348.7947998046875,0.7510754466056824,1.6050989627838135,0.8246669103814882,0.5656186762491577,1.0,1.0
1851,GAO20191023t151100p0000-B,1,2,-2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001851/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001851/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.1114304235601622,-1.2133307688205377,1.2184368239106345,12.184368239106345,0.37011653003268946,1.0,152.5645751953125,241.72750854492188,0.4819994866847992,0.7320061922073364,0.7721283820243067,0.6354665700668495,1.0,144.36557006835938,218.1239471435547,0.4582575559616089,0.6670907139778137,0.8081094759789479,0.5890323207032274,0.9462587883428588,0.9113184028761115
1853,GAO20191023t151100p0000-C,1,1,-1,2,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001853/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001853/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.7143248805909979,-0.8757060749453848,1.1300978562618351,11.30097856261835,0.4606025784619178,1.0,252.44654846191406,450.2824401855469,1.0698858499526978,2.163722515106201,0.7660808128413688,0.6427442634487743,1.0,184.2111053466797,330.4010925292969,0.7995691895484924,1.634186863899231,0.8967097999656805,0.4426189497135329,0.7297034024391549,0.7552663765755661
1888,GAO20191023t151100p0000-D,1,8,6,100,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001888/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001888/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.1473246278187261,0.7902167843686642,1.3931246778007094,13.931246778007093,0.6216991313030024,1.0,197.0526123046875,345.16815185546875,1.036777138710022,2.0376744270324707,0.7318451185614953,0.6814709989703971,1.0,134.5353546142578,259.996826171875,0.7351905107498169,1.5644185543060303,0.8598710071094731,0.5105113623931808,0.6827382445772199,0.7677470618229931
1972,GAO20191023t151100p0000-E,1,-2,-2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00001972/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00001972/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.9379946518596335,-1.3513442124752038,1.6449818076524443,16.449818076524444,0.4806337568824339,1.0,292.68585205078125,437.2646179199219,0.7337951064109802,1.08326256275177,0.7809312524818186,0.6246169857578143,1.0,189.53079223632812,315.07086181640625,0.5104420781135559,0.7965651750564575,0.894273772865838,0.44752030028178613,0.6475570681272437,0.7353389680826538
2040,GAO20191023t151100p0000-F,1,4,-6,52,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002040/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002040/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.7278781136101263,-1.837764432546686,1.9766599752628875,19.766599752628874,0.5182311285666609,1.0,217.35960388183594,515.2680053710938,1.0284600257873535,2.4842710494995117,0.7754319327841072,0.6314311661762539,1.0,165.4354248046875,309.38409423828125,0.7959299683570862,1.6128901243209839,0.9130840221152892,0.4077714660907093,0.7611139413679822,0.649240800292674
2101,GAO20191023t152337p0000-A,1,-1,-4,17,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002101/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002101/s2_0.tif,12x224x224,12x36x36,36,-1,0,-1.0485517942442875,-0.10772940182633606,1.0540713871606489,10.540713871606489,0.5127007927168127,1.0,247.3408203125,394.2875671386719,0.8240343928337097,1.3939069509506226,0.8112794552694669,0.5846585716960601,1.0,195.7289276123047,335.4728088378906,0.6589115262031555,1.1590354442596436,0.8646395405125039,0.5023927397786774,0.7913328959005358,0.8315013017685289
2109,GAO20191023t152337p0000-B,1,1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002109/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002109/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.06885675991406026,-0.8193773712356184,0.8222654862505507,8.222654862505507,0.6046301040430841,1.0,109.91960144042969,195.84996032714844,0.7439060211181641,1.6600534915924072,0.889169440854511,0.45757808672452555,1.0,99.0196762084961,164.60345458984375,0.6695362329483032,1.4085912704467773,0.9234159445906849,0.38380072078579186,0.9008372929932725,0.8485216154664904
2075,GAO20191023t152337p0000-C,1,-1,-3,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002075/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002075/s2_0.tif,12x224x224,12x36x36,36,-1,0,-1.0414443528783575,-0.2842620718773945,1.0795421555688547,10.795421555688547,0.5163709216178922,1.0,281.18896484375,515.4105224609375,0.8186743259429932,1.5569639205932617,0.8155940397460586,0.578624543491463,1.0,203.07176208496094,401.25848388671875,0.6162317991256714,1.2525278329849243,0.8875975317790185,0.46061982325969647,0.7221896570436293,0.8044681167099005
2078,GAO20191023t152337p0000-D,1,3,0,9,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002078/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002078/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-1.1227769939640733,-1.037231610050838,1.5285540850959949,15.285540850959949,0.45810535475115466,1.0,168.4874267578125,361.284423828125,1.223068118095398,2.8709139823913574,0.7041633036972926,0.7100380565336722,1.0,106.56143188476562,252.47833251953125,0.8146838545799255,2.040393829345703,0.8595155353607852,0.5111096207991607,0.6324592519175888,0.7107122825206125
2183,GAO20191023t152337p0000-E,1,-6,-5,61,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002183/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002183/s2_0.tif,12x224x224,12x36x36,36,0,2,-0.08471423914743687,1.8399400856007424,1.841889253162306,18.418892531623058,0.4442098398047729,1.0,311.7740173339844,522.128173828125,0.7542436718940735,1.2770428657531738,0.6828787279507075,0.7305317535278149,1.0,255.3428192138672,431.7554626464844,0.6264535784721375,1.0441042184829712,0.78974857696622,0.613430668600642,0.8189996761030093,0.8175952792838945
2176,GAO20191023t152337p0000-F,1,-1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002176/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002176/s2_0.tif,12x224x224,12x36x36,36,0,-2,0.1901574925991876,-1.8372524795377072,1.8470670116590422,18.470670116590423,0.48232371669988855,1.0,197.61471557617188,358.96343994140625,0.5807033777236938,1.0315979719161987,0.8897855419363732,0.45637888794399284,1.0,169.1186065673828,316.66632080078125,0.4979310929775238,0.9241164326667786,0.9215859762462385,0.38817430155314,0.8557996608415275,0.8958106334294428
2171,GAO20191023t152337p0000-G,1,4,-3,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002171/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002171/s2_0.tif,12x224x224,12x36x36,36,-1,1,-1.0383673306507017,0.9428512454327455,1.4025602248662064,14.025602248662064,0.429899240973803,1.0,247.7791748046875,395.6445617675781,0.8746892213821411,1.5706720352172852,0.7443731091879467,0.6677639360716249,1.0,211.36610412597656,366.8121337890625,0.7440392971038818,1.4138092994689941,0.757279118903129,0.6530913688553086,0.8530422473663752,0.9001301785279504
2246,GAO20191023t152337p0000-H,1,-5,4,41,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002246/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002246/s2_0.tif,12x224x224,12x36x36,36,-1,0,-1.0049720041898262,-0.08282243249228599,1.0083790381246802,10.083790381246802,0.49306021644776776,1.0,187.7846221923828,321.4080810546875,0.9248790144920349,1.6625404357910156,0.5930737507120312,0.805148139298827,1.0,135.78309631347656,266.7265625,0.6815380454063416,1.3854055404663086,0.7211365528824882,0.6927929503803875,0.7230788907430802,0.8333063729708025
2358,GAO20191023t152337p0000-I,1,-3,-3,18,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002358/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002358/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.9781256588887881,0.3718796869254011,1.0464340906738274,10.464340906738274,0.38839147299560295,1.0,255.01556396484375,404.8523864746094,0.928598940372467,1.4762794971466064,0.5806334296681881,0.8141651063216582,1.0,206.50405883789062,347.39764404296875,0.7670753002166748,1.2717617750167847,0.7010383132635062,0.713123610138283,0.809770414116211,0.8614640909630464
2372,GAO20191023t152337p0000-J,1,4,-2,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002372/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002372/s2_0.tif,12x224x224,12x36x36,36,-1,0,-1.1548792799734728,-0.19239987218561191,1.1707962513303016,11.707962513303016,0.49491977900589235,1.0,326.81146240234375,485.8247375488281,0.8156744837760925,1.203784704208374,0.7409681780308826,0.6715401396384243,1.0,232.5242919921875,356.1151428222656,0.5960251688957214,0.8777989745140076,0.8617126852742315,0.5073965392446753,0.7114936859403128,0.7291993090170228
2328,GAO20191023t152337p0000-K,1,6,4,52,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002328/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002328/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.09851863993307688,0.0336664348350076,0.1041122050902922,1.041122050902922,0.4456550836805454,1.0,239.7456512451172,379.4318542480469,0.45794612169265747,0.6871591806411743,0.8964275702403771,0.44319026536346007,1.0,239.7456512451172,379.4318542480469,0.45794612169265747,0.6871591806411743,0.8964275702403771,0.44319026536346007,1.0,1.0
2391,GAO20191023t153942p0000-A,1,-2,4,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002391/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002391/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.8853285394679915,0.23473638325464088,0.9159190970931859,9.159190970931858,0.5796651325583895,1.0,143.94581604003906,249.04425048828125,0.9762829542160034,2.193161964416504,0.8232270650453529,0.5677122505079615,1.0,103.32621002197266,174.01332092285156,0.735140860080719,1.5988866090774536,0.9138456319476839,0.40606176989484966,0.7178132221170783,0.7290326182101381
2457,GAO20191023t153942p0000-B,1,-1,-5,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002457/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002457/s2_0.tif,12x224x224,12x36x36,36,0,-2,0.2927328767838082,-1.796532549196528,1.82022573805358,18.2022573805358,0.43555713063875434,1.0,192.93531799316406,359.2815246582031,0.6917311549186707,1.2380372285842896,0.8870699317120366,0.461635068265402,1.0,168.77609252929688,322.0361633300781,0.6027398705482483,1.12604820728302,0.9170607721259613,0.39874746422734203,0.8747807000026653,0.9095430906958022
2405,GAO20191023t153942p0000-C,1,-2,0,4,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002405/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002405/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.9499717614102248,-0.5437603169673711,1.0945874244596916,10.945874244596915,0.3691765761144967,1.0,283.119140625,441.9412841796875,1.0510938167572021,1.6383527517318726,0.48711177481377943,0.8733396354441784,1.0,213.29664611816406,360.85565185546875,0.8075692057609558,1.338564395904541,0.6646189137922657,0.747182507443522,0.7533812290023938,0.8170184317690858
2461,GAO20191023t153942p0000-D,1,-1,-5,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002461/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002461/s2_0.tif,12x224x224,12x36x36,36,18,-18,18.0,-18.0,25.455844122715714,254.55844122715715,0.37909521009589964,1.0,155.00942993164062,269.5776062011719,0.7569305300712585,1.3833364248275757,0.6378093101722321,0.7701943156487336,1.0,245.0044403076172,338.7137756347656,1.1296403408050537,1.5067219734191895,0.41976959635221694,0.9076306991162744,1.5805776488286196,1.089194173143379
2553,GAO20191023t155252p0000-A,1,-3,-4,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002553/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002553/s2_0.tif,12x224x224,12x36x36,36,-2,2,-1.5601892232244574,1.8485631584234017,2.4189617944370347,24.189617944370347,0.4368957840542491,1.0,380.9768371582031,640.2394409179688,0.8307066559791565,1.4145842790603638,0.6214786887329071,0.7834310687296147,1.0,255.69886779785156,425.8031311035156,0.5554078817367554,0.9134120345115662,0.8586662450850486,0.5125351495766342,0.6711664407347445,0.6457105794490373
2585,GAO20191023t155252p0000-B,1,-4,-4,32,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00002585/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00002585/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.8620847943742577,-0.5584307956957681,1.0271490380040837,10.271490380040838,0.3949109494885913,1.0,348.2225036621094,613.8646240234375,0.9523352384567261,1.7048234939575195,0.7769983494359081,0.6295026330158395,1.0,298.52947998046875,547.6066284179688,0.8509155511856079,1.5658421516418457,0.8143124732580962,0.5804267360281419,0.8572951972975899,0.9184775768234826
